"accession","year","date","time","temp","pop","hour","minute","day","veins_to_blade","distal_lobing","proximal_lobing","ln_area","x1_adjusted","y1_adjusted","x2_adjusted","y2_adjusted","x3_adjusted","y3_adjusted","x4_adjusted","y4_adjusted","x5_adjusted","y5_adjusted","x6_adjusted","y6_adjusted","x7_adjusted","y7_adjusted","x8_adjusted","y8_adjusted","x9_adjusted","y9_adjusted","x10_adjusted","y10_adjusted","x11_adjusted","y11_adjusted","x12_adjusted","y12_adjusted","x13_adjusted","y13_adjusted","x14_adjusted","y14_adjusted","x15_adjusted","y15_adjusted","x16_adjusted","y16_adjusted","x17_adjusted","y17_adjusted","x18_adjusted","y18_adjusted","x19_adjusted","y19_adjusted","x20_adjusted","y20_adjusted","x21_adjusted","y21_adjusted","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42",".fitted",".resid",".hat",".sigma",".cooksd",".std.resid"
16113025,2018,"July 19 2018",10:33:00,25.67,"pop5",10,33,"July 19 2018",0.0572926769465818,0.88802545890812,0.921549500469602,3.66701267186057,-447.427755572024,446.720856407859,-433.342373203909,410.369245932343,-483.08971628303,386.510422299498,-549.415805760699,375.878877344355,-209.412144086398,526.728077139358,-242.9237341896,517.181817305812,-207.482182728077,507.847532536721,-32.5667407724963,150.151522036537,-65.8695614733602,173.533756152762,-59.9832724963698,134.198948440653,-461.328787175697,-170.869766592485,-466.624021856533,-129.058910819757,-496.918289590169,-174.839944157771,295.147672289579,1056.66517656288,899.741947084321,447.919639787016,789.02432476755,284.497518000292,940.124934927011,-24.8372479264062,758.962057718857,-888.802020251407,487.898004373993,-861.542500856545,340.215655197332,-1134.6704361374,-354.730211170278,-2033.58256320431,1.38400881568206,-0.743390708660377,0.0396752348507364,0.90426805101717,0.206144476997738,-0.397046718352535,-0.963888495720025,0.379316346641393,0.925090025426379,-0.556224928483495,-1.26275688210597,-0.519673615520595,0.065516265433906,0.425992522440666,0.531975076652714,1.06230719140002,-1.4229908502369,0.0603230144720839,-0.376376833823704,0.559888498347929,0.0903483409254767,0.270063863120102,-0.69601125586117,-2.17741058305756,-1.1730722970856,-0.565006550307646,-0.905232267520268,-1.14723060202411,0.512876925047065,-0.507381293378881,-0.599592025291873,1.24775675926637,-0.0532905980659809,-0.578378121503032,0.425654975368412,0.11877352366949,-0.327104066877637,0.445648358095929,-0.608410272454175,-0.989943260421186,-2.24468591862128e-13,-4.51194637207663e-13,29.9009784000927,-4.23097840009266,0.00660860273435632,2.63625632024656,0.00858927879715725,-1.6069365247356
16113026,2018,"July 19 2018",10:34:00,31,"pop5",10,34,"July 19 2018",0.0854458301037758,0.419242539662728,0.844502754041617,2.94254927185873,-424.451134574849,448.220446163136,-413.64201335066,404.437806039919,-448.212961674114,369.099493231869,-508.446475271197,359.448773948651,-114.006274578753,540.690959408359,-161.041978873111,529.623347798503,-109.388307094776,512.956611430806,28.6996584167863,139.09224388396,-10.7698839158254,170.071827011586,3.31565172636264,111.099428849283,-406.526420048297,-449.320338470087,-408.640156951982,-398.260023083581,-454.435865335967,-454.480644980384,294.279604866623,1110.89609183373,871.796090677734,621.773296756482,685.367211600738,372.679659953103,1018.65610350896,36.1222574677174,997.769505584815,-762.979239205716,-52.9480422443023,-286.350873635735,128.831314359474,-1437.7933861669,-516.205626827659,-1937.0277382347,-0.372783708709688,0.00015545245559968,1.82014608918965,0.52888612359337,-1.37670954443708,1.26236975891407,-0.12086835505945,0.23220468972538,0.74453041619699,0.831163256170757,0.509355271192077,-1.09165349335586,0.221185082072051,-0.628569921105574,0.0962619772527277,0.774658887506037,-0.019847734370287,-0.382940686435489,0.673626697115856,-0.772844954907282,1.47891103568969,1.40769413241462,-0.234367150430214,0.17036287434846,-0.271453738884499,0.284786451508346,1.02160155337198,-0.48500427022498,-0.210854563647208,0.490144663692726,0.10776587736202,0.219832347072455,-0.125759065692514,-0.013525048689332,0.486944514512803,-0.0418052490582427,-0.366771187178927,-0.836120643042276,-0.182285128487317,-0.740637968868314,-6.34938860747759e-13,8.41549052665873e-14,29.9396015874456,1.06039841255441,0.00678914484759814,2.64456285128298,0.000554468047940341,0.402778658838581
16113027,2018,"July 19 2018",10:34:00,28,"pop5",10,34,"July 19 2018",0.0999082114909412,0.0948139943340287,0.469405145402854,2.67711223318768,-311.121787462,317.744243371015,-296.598849614506,274.704346029311,-359.899764628833,233.402357395846,-436.166756136511,227.316008416543,-54.9339006111914,530.665038198528,-93.8514613456566,509.844678503493,-46.0680744508533,507.620958388129,160.436600453299,54.9661880841546,128.240556643223,78.2549494366544,139.996399410975,36.1567842434629,-420.519717794224,-339.397773263846,-415.782770260974,-290.956878987654,-465.136560944037,-340.96395127885,179.962947209903,1130.76048391944,763.37630427035,757.724953235894,240.388326620738,352.392937280969,1021.7512486249,-37.8504926971879,1151.99440952269,-715.353881841508,-264.804941397563,98.022798375026,48.0763790010353,-1348.9436930014,-669.338587110761,-2036.11005380802,-1.66507626650284,0.616945735444638,0.495351850954933,1.79982122244987,-1.68331990975499,4.09841041230004e-05,-1.23085889210545,1.27864211885065,1.56386542351122,-0.187901703209629,-0.960119359353071,0.328497150073271,-0.395832625029211,0.852751146405594,-1.0918167020212,-0.826844575594252,-1.21423279691097,-1.10320602225133,0.755298704372342,1.14598740904897,0.370305504440778,1.14445253083051,-1.39806220667475,-2.17188026217374,-2.00831316655671,-1.94283505156638,0.0732767326180317,0.194652617124884,0.144403421287582,-0.00944345346326958,0.357171219259209,1.21460111539614,-1.48686092041333,-0.603476476820388,-0.27252685748589,-0.193429097728779,-0.442676844134783,-1.44330759837147,0.0805449471453409,-0.823044006954368,6.70944781215137e-13,-8.11202956659446e-13,29.9396015874456,-1.93960158744559,0.00678914484759814,2.64325838892804,0.00185508343877693,-0.73673264390368
16113028,2018,"July 19 2018",10:35:00,27.67,"pop5",10,35,"July 19 2018",0.0667836837202213,0.555880020880565,0.808975956568122,3.32023295628781,-461.194486598066,512.304276257668,-455.222059600815,475.438908169618,-487.810422541111,450.933571502003,-538.38200861568,440.565924364483,-132.321526505996,561.001163996867,-171.275172028874,556.184740805734,-133.915636821616,536.621122781105,-63.0786201510022,148.258882082846,-88.0474911239711,172.413326862085,-87.9638177342601,134.483209873059,-426.904370976877,-355.689703695002,-433.56401126227,-315.643023878144,-464.475342862457,-361.001871207204,412.52769668568,1041.24548562033,904.810555769553,461.337294991275,631.510463507363,299.622392174041,978.764660679379,-72.160217294761,955.828207059075,-920.644886579137,82.3249591443732,-488.188347906978,226.656277872632,-1248.14403410287,-248.267853895059,-2028.93821481701,0.236005062303931,-1.2309079670348,1.05185542210623,1.01066183847668,-0.809968457646815,1.08991668306623,0.869127593839641,-0.712220087652585,0.818324176418268,-0.445118415104629,-0.223723395729142,-0.0991433279009093,0.189153976245513,-0.564411578356446,0.308924468026024,0.404092796959426,0.335806521565008,-0.220444249410786,0.171173027866395,-1.4044452221313,0.370564416132886,0.320125597628957,-0.265287331060224,-0.0942001783040647,-0.591892942491467,-0.00471676339423866,-0.554527234403822,0.0118061090151021,-0.140940778528869,0.410390028857471,-0.248053358186899,0.442216109294103,-0.154484310483524,-0.0710346575845017,0.276949639227286,0.450001290519804,0.122575734597279,0.284611679926234,-0.0962773136035544,-1.11010768130885,-1.51018086924637e-13,2.34775162274065e-13,29.9782247747985,-2.30822477479851,0.00697364170255157,2.64248318537501,0.00269960672052885,-0.876830849669233
16113029,2018,"July 19 2018",10:35:00,25.61,"pop5",10,35,"July 19 2018",0.0613168187366841,0.677950430628776,0.896938399914673,2.93343984299181,-473.311649270022,453.191589326868,-456.21206792934,410.503338187395,-479.046836481994,380.631303291442,-530.990444161452,373.902111561761,-234.182639867626,529.315010324767,-276.008780088993,517.064211633554,-231.972204712354,508.838184372379,-19.84015600984,132.292705134064,-53.8761564201833,164.07999284313,-48.9603249468017,108.398935936803,-441.740507161002,-260.466410198873,-451.179952331993,-217.838721961508,-481.982520734971,-259.486647376314,316.931423079167,1152.7079621762,964.530393244977,462.872774249804,816.408403121656,319.734522852637,1013.60269564258,-68.801756318544,941.068327640965,-816.804007477621,248.889985258703,-646.962767873205,254.523433564019,-1332.14363681694,-376.650421435488,-1911.0286938678,0.746022372569812,-0.662135595381792,1.10046147065064,0.0639837940441744,-0.830459129926573,-0.383632935530356,-0.837236744193676,0.413384886226036,0.22826552481684,-0.233963103918161,0.6910677920072,-0.307910244579407,0.0428585937806707,0.332226468102084,-0.327536191879115,0.249715098493197,-0.0688439353343503,-0.579685086582983,-0.214914494174532,0.190213225584858,-0.164204159310982,-0.317144498336839,0.364389062781653,0.585792601725152,-0.164077626611973,1.31202872795737,0.147469137705193,-0.838069067579379,0.016534499564149,-0.352923496653025,-0.58482112714423,-0.077288241556747,1.93667378984409,-0.569186404609807,0.82357956300444,0.119332984076763,-1.69749436932851,-0.15054515100494,0.0547883600637959,-1.08930785780132,6.35713703900365e-13,2.38327875952867e-13,29.9782247747985,-4.36822477479852,0.00697364170255157,2.6356675005166,0.0096683922090818,-1.65936796218953
16113030,2018,"July 19 2018",10:36:00,29.5,"pop5",10,36,"July 19 2018",0.0748164356385373,0.231002923836622,0.792986448321827,2.93816923086046,-355.578109001124,417.834534984191,-348.923034332256,386.920870008495,-374.79565961724,354.791733852149,-422.268765297705,356.341121179417,-121.289865785401,515.340930317674,-164.41017095658,497.713672298557,-119.530937020528,492.49825590894,-4.0073591410178,141.66661612946,-39.5031024898709,174.761180487335,-33.2070165953782,126.099056717831,-436.277737976789,-408.524706876733,-441.579139457657,-358.251550941786,-479.848706990988,-406.103176997779,227.876753539871,1053.4993632629,868.204004148094,598.096936996656,622.861731846596,385.941640691865,1042.13036513412,25.1926312735729,1133.49825800914,-947.512675682809,-186.939420065744,-66.65407926566,114.355862573156,-1306.51393137508,-480.767950522699,-2033.13842296921,-0.939162273374541,-0.150292102689015,1.40682336175387,0.384229056121827,-0.303799365540813,0.975825953978101,0.797082133876787,-0.385317955167704,-0.018496002069698,-0.628895158257623,-0.581816642557954,0.0818406426821757,-0.036075788638028,-0.439437867622549,0.234028320662869,-0.091467710519734,-0.137750674523654,0.544122637462863,-1.23464172041632,-0.223197243911009,-0.356005403696978,0.400105519930971,1.00634225660811,0.15798805822276,0.577786737319462,0.33854341815798,0.0704065329615144,0.384398103527505,0.714023492862196,-0.216758569144846,-0.670058002664421,0.875420645201597,0.369515071891143,-1.0274374924514,-0.812231678118039,-0.127054178543147,-0.912634728146756,-0.120365313492117,0.579752902959921,-0.75826461247274,8.54131580278287e-14,-3.20336350038513e-13,30.0168479621514,-0.516847962151445,0.00716209329921662,2.64498665785688,0.000139064128079243,-0.196354900430983
16113031,2018,"July 19 2018",10:37:00,30.94,"pop5",10,37,"July 19 2018",0.0750160764533723,0.283723855060337,0.793110325170368,3.16101645515565,-393.404816020137,468.68522098012,-380.732801580183,420.513440293806,-411.825211752306,388.196332488867,-465.994407692505,377.09129159225,-157.640140036712,534.951735860953,-204.232749151452,523.082173690259,-153.513713857385,508.019092989337,22.6621698510812,138.233240494841,-8.17508887717223,163.389190279885,-4.30908265886949,120.748310503591,-389.209940394089,-425.424418051482,-396.914112517541,-377.164938416438,-427.779447481234,-432.331685004937,231.175484449726,1037.31050912073,895.698127054676,582.619959282482,637.503511497388,345.879994595119,1042.79563716294,-6.87162884822443,1019.95020297413,-902.715724473794,-151.419444699258,-90.8111396854713,159.821018909704,-1360.75746862787,-464.455195180803,-2012.64348906403,-0.78674127993211,-0.383945776981298,1.46058522351901,0.406564506142208,-0.627497441852365,1.30354033642904,0.154497102829522,0.51616040915655,-0.382987917125926,-0.307821315815029,0.0934572949722563,-1.16389426754309,0.237525827224114,-0.483971016609856,0.861887622640376,1.02648241635274,0.00391524273899473,0.0271577231697646,0.0527188400128483,-0.619976700036158,-0.372439609522632,1.12659319543941,-0.0383480841674817,0.42794939627527,-0.935810196094226,-0.113664256138064,-0.668554301171382,0.675255567454358,-0.0124831732921939,-0.798881636858148,0.309620499714325,-0.0133453596675143,-0.448417029206462,-0.887974354412098,0.917156127260695,0.420454485709488,-0.805322651198527,0.324720957573596,-0.281218636955958,-0.947046936848836,3.69636034743455e-13,-7.86037901434612e-13,30.0554711495044,0.884528850495631,0.00735449963759328,2.64473175062661,0.000418403209047882,0.336072537350017
16113032,2018,"July 19 2018",10:37:00,29.72,"pop5",10,37,"July 19 2018",0.0629451154181981,0.348345207936042,0.939486411832251,3.25576917635726,-424.862870455654,412.429733574944,-421.544645456661,380.492041891587,-454.058002737658,356.601518731254,-501.337676389346,352.166888715251,-108.056651253538,465.330905771309,-152.300305114751,460.212573457593,-110.254677777652,445.249559065366,-75.4142876205867,141.552565388733,-101.570531719746,160.927309880668,-96.7035619751974,127.383686662535,-461.808522020986,-341.305293799928,-465.734938195349,-299.551379959248,-495.421798744348,-342.418042715872,342.416708596523,1015.72847715173,921.46901961977,506.016851545667,843.449563077141,331.792386723893,1044.21508582245,58.7354886832683,1072.38776364887,-747.803117882085,-87.600019776232,-178.87849697657,145.922625926447,-1349.84988673424,-413.192277453484,-1954.81376917585,-0.398736862417095,-0.458720779521773,2.35137295621771,0.1261027147588,-0.0835084632466183,-0.233869548372903,0.604473763353863,0.102908899570889,1.31077942086013,0.869509328342983,-0.0415536186856407,0.488584641825373,-0.356120960362587,-1.09600135277312,0.894920733123624,0.67477651522451,-0.370843497413876,0.719123471603895,-0.454084148761599,-1.40494538239328,1.13438474812149,-0.12867328275049,0.134541388305718,0.0134486339378323,-0.421241803333455,0.1465403057998,-0.73593351910449,0.723658801470229,0.0928901402341426,-0.402430232722021,0.062042705758794,0.526544977800849,-0.521191435677829,0.119455134769906,-0.34932620811405,-0.0987179616797048,-0.433509383751941,-0.283182083183881,-0.602596722330706,-1.37450311780014,8.89890013529758e-13,-4.13743113843643e-14,30.0554711495044,-0.335471149504372,0.00735449963759328,2.64506309841849,6.0184042416304e-05,-0.127460670568825
16113033,2018,"July 19 2018",10:37:00,27.06,"pop5",10,37,"July 19 2018",0.0589099146524958,0.572323044767758,0.808954127404443,3.5928475211753,-487.812379188582,452.232228902,-475.943394795629,417.009359463161,-505.964594912047,389.576447092913,-555.72235195825,378.442524103001,-247.222046860714,548.066586573414,-294.350912251297,540.51126518102,-248.734682592022,521.349094754797,-32.500507532635,114.722851159694,-69.8498115708799,138.186165614317,-58.006208891031,97.9426078868999,-416.466307198022,-295.604529464653,-424.43675693739,-252.131323912795,-448.375612502159,-302.004829809541,418.201522433409,1147.42264162605,1035.50606448497,510.730118042696,739.561999340663,256.827569869926,1018.6813460563,-98.8164253722596,961.764688415555,-902.286238203119,143.014861954659,-523.703180078823,261.997530118022,-1247.44660291121,-313.342445612912,-1891.02633051748,0.414675153979669,-1.14035340020662,0.973286658413164,-0.161109372737275,-1.17329193427352,-0.230169509425215,-0.447320459366025,-0.254247420631618,0.460226502259718,-0.546341236470034,0.191672994085486,-0.549545905053523,1.29148230570093,0.245496800617022,-0.564350572158317,1.81275848835215,0.124147940133957,-0.678299327570467,0.553278854646283,0.397579419474118,-1.2095380141267,-0.351422135842468,0.0452794218885656,-0.798665926583307,-0.0923678958661283,0.517700915148375,-0.0946408103769117,-0.0699686248694975,0.78165928903559,-0.705771193611466,0.190701756664861,0.454639091942122,-1.30040245207054,-0.189865521546576,0.0639264990668981,-0.412443634402916,-0.0846995615536022,0.109171420570644,-1.00529624541127,-1.37088353688838,2.02578694559937e-12,-1.19015908239817e-12,30.0554711495044,-2.99547114950437,0.00735449963759328,2.64067690234742,0.00479845342126978,-1.13811504193285
16113034,2018,"July 19 2018",10:37:00,26.61,"pop5",10,37,"July 19 2018",0.0838673438936749,0.246339006240939,0.698271205094607,2.77941956847785,-379.31837694498,415.778073746989,-374.974642418113,373.675259196061,-408.82384370107,338.580024883289,-467.457301496583,337.834669278015,-108.79603412961,532.949870566931,-145.91539117253,519.673691012621,-107.434689194306,510.119568477803,38.392430108346,83.2650423917756,12.2976362283134,110.575303759318,10.8197673342575,61.8792113848577,-433.125891625141,-380.567369489526,-443.384324655763,-324.207282748011,-486.503473259523,-380.498942640966,226.15614074484,1131.72965904163,892.497709488061,678.788142625774,551.358503474388,349.402258792791,1091.14236111173,-34.7838004822341,1049.66964021532,-927.592039546389,-220.586989598755,-96.0321871013712,152.843623850877,-1320.60244853483,-448.856854359745,-1979.96670461453,-0.965074304646509,-0.245268691226015,0.89035659533041,0.210929176999836,-0.930180362153849,0.928314708227745,-0.157051323093113,0.11964215087558,1.38017859678803,-0.745320354502094,0.00039145136169145,-0.192201084704874,-0.348065779366497,0.125629780129912,-0.190402916455235,0.0639348731126661,0.127293006853857,0.554201246465507,0.643751412887779,-0.323918198444017,-0.736531494240741,0.461363843669741,-0.0885739339247043,0.0420456173162308,0.220147425601357,-1.39829626714064,0.127116456575662,0.432891468181873,0.256611966172049,0.552340784161315,0.0948961960397083,-0.0294601256630525,1.1549246033516,-0.545656625093147,-0.465797895512046,0.144133463954974,-2.10403543639571,0.0764250578546519,0.768345322473856,-1.1747903911413,1.39397752600227e-12,3.10270327948579e-13,30.0554711495044,-3.44547114950437,0.00735449963759328,2.63924048749524,0.00634845779482581,-1.30909040550948
16113035,2018,"July 19 2018",10:37:00,27.28,"pop5",10,37,"July 19 2018",0.067731366829481,0.280573052246966,0.844874054041589,2.94856680400084,-393.145696278289,426.728972598798,-386.347533730661,395.624874011044,-416.165575590549,370.51393796923,-468.31140960788,368.732334343111,-181.928069347361,508.691664010066,-221.472997036042,498.103996315163,-176.748629509207,480.965226275552,49.4829911941761,118.454975511014,13.8070681858262,144.381717283558,28.3028587178551,102.684727415855,-402.482972479932,-385.870318318405,-401.734824398085,-350.987568828216,-433.097648963677,-384.344440204731,223.388029821196,1087.42967119944,888.662748648389,585.505614856468,706.102890831039,341.008254636516,1049.17818488638,-21.5637546797717,1113.22080992829,-787.773381106713,-164.150998158697,-107.765950258092,96.4887003559285,-1369.74281158906,-523.047927468692,-2020.77774144082,-0.782103669858957,-0.120420914218385,1.92194156351008,0.363206515528277,-0.745799702732785,0.522563512424274,-0.622628463199257,0.814387410866586,-0.485575984886499,-0.730412973516732,0.139867739376252,-0.177084377977828,0.283431433575966,-0.04580419890677,0.172042372739882,0.627472970924735,0.107702912073768,-0.179079096642933,0.542225747339062,-0.840825478152513,0.397085216343918,-0.155265719587712,0.130838667577403,-1.34882477238091,-0.514686730927673,1.10459163423155,0.552526727636337,-0.220111555527302,0.740137265448274,-0.128197536479419,0.214264509682483,-0.0655539705442857,-1.26287036320946,0.282283343281093,-0.123198562283098,0.262341711413827,0.692026902299251,-0.405435578683157,-0.045143021106412,-1.1655995308514,2.4462145272371e-13,3.91094564141288e-13,30.0554711495044,-2.77547114950437,0.00735449963759328,2.64130585438143,0.00411949932304256,-1.05452708640651
16113036,2018,"July 19 2018",10:38:00,26.33,"pop5",10,38,"July 19 2018",0.0686428396961403,0.913069297516902,0.946149035812444,3.39396907551358,-459.343809333662,538.798307979982,-447.472553220995,495.667468396241,-498.893600055002,477.282909781019,-555.367047264609,465.305934577401,-208.604914042191,584.419569655204,-249.625124181537,579.7122930782,-208.695148457918,555.455534238334,-40.4262190112265,131.322546477341,-65.3059201601934,152.117752051255,-65.5656639172827,114.21816055766,-440.786349728076,-201.462276634371,-447.46669862941,-167.308950741135,-483.761286984006,-208.556467237346,350.109124687983,968.056122481145,812.102132707404,331.888322579899,726.042700693945,232.923967698269,879.843123455106,-148.129592990578,740.184774267306,-853.664193538956,486.732673350952,-859.17065148651,323.952504833356,-1211.07331149639,-147.652699009945,-1977.80344542667,1.46082050130963,-1.49504629519729,0.30824982059307,1.52058674119791,-0.515234535998131,0.378867828785143,0.0298387522235497,1.84430191044668,0.489322735418629,-0.43394445430174,-0.90924153841383,-0.334892355910469,-0.923748146074347,0.422201494306089,0.178490640033689,0.208089953041617,-0.684717861028417,0.345220290362766,-0.427366627235626,-0.707166235774123,-1.53783427812495,0.301862292905609,-0.237213030632744,-1.62015257212783,-1.6362978047619,0.0492533292461207,-0.671838214802754,-0.117941785400323,-1.07973073941145,0.734104086634526,0.138623895216659,0.718060307928744,-1.15227131828354,0.152034102304912,1.08068571652307,0.170161501886055,-0.581559280169661,1.10602629577767,-0.187710504260663,-0.974186302965432,-1.33955809407856e-12,-3.6829798470232e-13,30.0940943368573,-3.7640943368573,0.00755086071768155,2.63810011666208,0.00778228562288804,-1.43029124703062
16113037,2018,"July 19 2018",10:38:00,28.11,"pop5",10,38,"July 19 2018",0.0637217652587279,0.584942869254429,0.76994513058657,3.18779215774775,-437.585112407957,416.851402428339,-417.964251250824,377.689013965331,-447.939712189407,342.559453088425,-501.137084452913,335.31353849583,-155.950191298121,545.970010300837,-197.69495436385,528.432115739712,-150.795778238767,513.861967471542,-14.0085930900769,141.633498833725,-51.9221452322738,168.776140379358,-39.8120593608923,117.461496165843,-433.047527339716,-263.46077415043,-436.327098589836,-221.864101072364,-474.231787599981,-266.761657308907,219.897835174305,1126.59630527842,920.915701828904,643.417409204087,632.171323178856,371.605288770853,1100.95018446395,-47.4020926446995,975.634903862048,-902.764360221554,182.741967781287,-565.962779938501,231.614019880193,-1372.56994554598,-505.509640754942,-1989.38192923987,0.295856587481885,-0.0182717973076153,0.272750229715311,0.467475691476085,-0.716085469207897,0.0619804746904726,-0.255475120391878,0.038002649180902,0.986207576777169,-0.745293407526448,1.50266328221346,-0.166736638918746,0.591293734608812,-0.270548070589083,0.220401841448689,-0.101447139513869,-0.542960045389802,-0.999667927518507,0.260449610405078,0.407020153362522,-0.300200198614607,0.185576674039602,-0.0425092272762112,0.625753017935075,-0.129468350902534,1.00854032496893,0.459602685553565,-0.70093806056847,-0.590356085630257,-0.291076978649674,0.255315454291246,0.281655149830868,-0.496480558794787,-0.152288432513412,0.11453424630271,-0.0674646978864967,0.02579906433965,0.56890751463721,0.701895651133668,-0.920903074134663,-2.81086265374597e-12,-1.19215748384249e-12,30.0940943368573,-1.9840943368573,0.00755086071768155,2.64317053279447,0.00216227437979455,-0.753921796141633
16113038,2018,"July 19 2018",10:38:00,25.89,"pop5",10,38,"July 19 2018",0.0687866119923351,0.71762468874099,0.931532871068103,3.31048000099822,-467.826459771833,480.300390570532,-461.404392688768,442.721753482533,-494.070345039001,412.919218398956,-551.279594885731,402.097292345802,-211.394906746204,547.732631238248,-253.799668714522,541.299902778724,-212.690062393594,518.382570675368,-59.709968435413,157.012822343435,-87.4755211408742,179.972971442247,-83.9624561546279,140.227105985364,-409.34656093799,-204.098827230646,-419.74321036059,-144.157487750103,-451.573179541105,-213.99970025013,323.974658094963,996.384266636772,891.854514227606,391.739274030677,789.118616620146,265.782522900361,956.623626126655,-40.3452524241117,902.041257983933,-911.220718695778,325.104330601046,-697.31993258934,290.340312126729,-1220.82599143203,-314.780988970823,-2044.60481245689,0.9596067717963,-1.01990597244132,0.701151762690718,0.918997545640423,0.212251933041077,-0.290384664801181,0.211149952470785,0.475646065073834,0.0151504002474306,-0.874904962870361,-0.295351652636981,-0.304572858365789,0.048975513323879,0.158935467227865,0.178005691993856,1.02021240506244,-0.90197372186073,-0.990621803722058,0.616520925046572,-0.207619108892541,-0.4637516003196,1.05408810702728,0.112089701158865,-0.524221763749669,0.21128008959046,-1.6006983680643,-0.850168678780851,0.488185656370784,0.675105758260669,-0.233293318064462,0.468544805427296,0.270685459671868,-0.591515206113178,-0.104625451372947,-0.0469315027761171,0.253355625875814,-0.0589489924272033,0.202709049275461,0.299799516336058,-1.16602387331273,6.15507644852184e-13,-9.30514924372499e-13,30.0940943368573,-4.2040943368573,0.00755086071768155,2.63636045318272,0.00970802917711729,-1.59748369556498
16113039,2018,"July 19 2018",10:39:00,28.28,"pop5",10,39,"July 19 2018",0.0638692831401262,0.471177741383419,0.76895774063088,3.35770113437732,-467.736447257443,429.072881733515,-452.739811999493,385.888000051675,-481.735635940424,355.777314598742,-533.603795462975,339.085680717593,-250.342491178979,508.83620286033,-302.74680633591,490.682750544116,-246.103105570603,480.135326933946,32.8634800066414,106.787836703329,-0.497720421434167,126.728157645028,4.04890112384823,83.5021287492481,-402.148219828372,-258.721706167317,-414.972790676278,-212.351972631621,-443.793179676666,-267.254029049668,228.664414173557,1161.74400897876,1036.04880963539,617.05334586933,702.733587202335,333.223422479935,1113.58324530306,-148.589080986907,963.805951591957,-982.932177652625,90.4388490808316,-380.659557532316,242.146261404815,-1250.15950081022,-417.913495173858,-1917.84903303487,0.0128475371354795,-0.639853506227496,0.347119122647156,-0.631390304205556,-0.794821525576724,-0.298282547940808,-1.1481562100017,0.764682410519077,0.35841068418786,-1.83429838160836,0.55240762528341,-0.690240206713637,1.26045226625791,0.696903304672192,0.299369535674736,1.48045128124473,-0.00623940375062765,-1.30460542753455,-0.11622938541812,-0.075209998719128,-0.140060008998714,0.694951249992655,0.132541996225511,0.240032960842532,-0.500830838679995,0.568618274153092,-0.786121121871357,1.01299622236148,-0.092642174515136,-0.319617281319248,0.64308224908254,0.668597279498795,-0.0101405324489078,-0.520648350174837,0.540211652562432,-0.235009167552998,-1.51355001876174,1.21212452223245,-0.206947790727145,-1.24014233753609,5.62142924801866e-14,7.4222109939607e-13,30.1327175242102,-1.85271752421023,0.00775117653948144,2.64341973227178,0.00193620389229683,-0.704071920564151
16113040,2018,"July 19 2018",10:39:00,31.17,"pop5",10,39,"July 19 2018",0.0919373784740482,0.301230600010112,0.65907403861607,2.47222652584481,-426.289094153549,454.382586179654,-414.14914115826,409.585746883134,-447.110361304001,379.334611245202,-506.772845871003,366.047451839147,-162.676634676198,562.43813084905,-205.163531710305,554.519415787195,-162.183926370699,531.410196372762,100.19750350077,73.9193806222877,61.1714498673139,109.116245229011,66.8772172125891,53.2953826915397,-429.675903483628,-408.295625480054,-435.250064528525,-353.403335751635,-476.846902404722,-403.618242352604,282.025086423411,1120.85330678328,903.464099953047,553.357611229076,473.752350187931,323.356122425661,1061.89428441258,-106.716316782401,1068.12229007306,-913.57818986857,-134.348100571283,-120.418008096387,190.285148154193,-1287.30719943872,-407.322923552727,-1898.27927036663,-0.811052380618303,-0.689101197151938,0.923395654763802,0.450836972011204,-1.84566122526106,0.722602789525149,-0.244731956223288,0.51640289458593,0.574474398620511,-1.29603988824382,-0.486843224380721,-1.72551892296704,-0.443428623280369,0.623441684610507,-0.391477589793507,-0.308668497210507,0.036194261974998,-0.430544061324816,-0.297260428673399,-0.139000283911117,-0.574537775812404,0.597849187359756,-0.381654151957322,0.283475870849976,0.484396477587635,0.024654242417232,0.99608074502135,0.017058685513565,0.512610827808965,-0.277491453669923,0.182073629391056,0.733855047374258,-0.215442022053726,-0.169294893641204,1.2734553182696,0.566321320034217,-1.14289610638651,-0.201395832044353,-0.095170874467037,-1.18246979855543,-1.11677334047045e-12,-8.58572472376786e-13,30.1327175242102,1.03728247578977,0.00775117653948144,2.64458631072813,0.000606913435506632,0.394189322092262
